analogue_threshold_quantile,analogue_availability,method,ratio,users,trips,user_macro_hit_r90,trip_weighted_hit_r90,user_macro_within_200m,user_macro_within_1000m,mean_user_median_error_m
0.95,train_analogue_present,geometric_retrieval,0.75,37,1343,0.4837538664292851,0.4743112434847357,0.5499057501023369,0.6916822767054855,845.1871043264375
0.95,train_analogue_present,last_observed_point,0.25,37,1350,0.09171612929958492,0.10296296296296296,0.11291107221866574,0.3088325144184454,4012.6582417707164
0.95,train_analogue_present,last_observed_point,0.5,37,1353,0.14383155505522743,0.15373244641537326,0.16848067948274728,0.41545907365780455,2473.8089026133225
0.95,train_analogue_present,last_observed_point,0.66,37,1341,0.21451387812292266,0.22595078299776286,0.26353831209275297,0.5239529002791661,1872.1164265767136
0.95,train_analogue_present,last_observed_point,0.75,37,1343,0.2897868799186757,0.2926284437825763,0.35727838134301737,0.6064316371396498,1538.421558878271
0.95,train_analogue_present,most_frequent_personal_destination,0.25,37,1350,0.3538799000924919,0.35777777777777775,0.38637423706958757,0.4984451046197257,2858.751860245179
0.95,train_analogue_present,most_frequent_personal_destination,0.5,37,1353,0.35579490107297185,0.35920177383592017,0.3878860398903392,0.49825138580676887,2983.5855544465767
0.95,train_analogue_present,most_frequent_personal_destination,0.66,37,1341,0.35768966960603804,0.36092468307233405,0.3882992407239503,0.5006199664808181,2923.756312183159
0.95,train_analogue_present,most_frequent_personal_destination,0.75,37,1343,0.3548100005661626,0.35889798957557706,0.3869356668138269,0.4994358088670955,2942.9524632743073
0.95,train_analogue_present,nearest_known_destination_to_current_point,0.25,37,1350,0.09171612929958492,0.10296296296296296,0.11291107221866574,0.3088325144184454,4012.6582417707164
0.95,train_analogue_present,nearest_known_destination_to_current_point,0.5,37,1353,0.14383155505522743,0.15373244641537326,0.16848067948274728,0.41545907365780455,2473.8089026133225
0.95,train_analogue_present,nearest_known_destination_to_current_point,0.66,37,1341,0.21451387812292266,0.22595078299776286,0.26353831209275297,0.5239529002791661,1872.1164265767136
0.95,train_analogue_present,nearest_known_destination_to_current_point,0.75,37,1343,0.2897868799186757,0.2926284437825763,0.35727838134301737,0.6064316371396498,1538.421558878271
0.95,train_analogue_present,probabilistic_grid_pattern_retrieval,0.25,37,1350,0.44741665188381213,0.4414814814814815,0.5090087569571006,0.6081732686064918,837.5180464019896
0.95,train_analogue_present,probabilistic_grid_pattern_retrieval,0.5,37,1353,0.4545585296260761,0.4530672579453067,0.5115382151257791,0.6349048375433743,784.6896890992289
0.95,train_analogue_present,probabilistic_grid_pattern_retrieval,0.66,37,1341,0.48637943890045243,0.47576435495898584,0.5425189512291183,0.662340546158726,631.1919629171311
0.95,train_analogue_present,probabilistic_grid_pattern_retrieval,0.75,37,1343,0.4934404635363626,0.48994787788533134,0.5528700817694411,0.6769286239335937,598.5591174055975
0.95,train_analogue_present,tsmini,0.25,37,1350,0.37750798105993644,0.3619259259259259,0.4296013692460698,0.5495623744634205,1915.014071858267
0.95,train_analogue_present,tsmini,0.5,37,1353,0.41760778953059774,0.40916481892091644,0.47286047039669404,0.6056686901304089,1796.372348655049
0.95,train_analogue_present,tsmini,0.66,37,1341,0.456694847474917,0.44310216256524987,0.5157487791812168,0.6526164448811886,1285.885756819134
0.95,train_analogue_present,tsmini,0.75,37,1343,0.4635987695488067,0.4543559195830231,0.5264586545266734,0.6678714043994642,995.5214825161446
