analysis,stratum,ratio,quantity,method,reference_method,bootstrap_mean,ci_low,ci_high,users,trips
destination_popularity,other_repeated,0.25,rate,recurrent,,0.3544669106611668,0.24268793330793012,0.4724555906443774,30,386
destination_popularity,other_repeated,0.25,rate,current_position_only_personal_retrieval,,0.46398065682547895,0.3514588053144639,0.5796889044947309,30,386
destination_popularity,other_repeated,0.25,rate,geometric_retrieval,,0.5977675715101891,0.4839424503636461,0.7062806302952163,30,386
destination_popularity,other_repeated,0.25,rate,last_observed_point,,0.11628165081000982,0.04882963463522127,0.20539936028526978,30,386
destination_popularity,other_repeated,0.25,rate,most_frequent_personal_destination,,0.0,0.0,0.0,30,386
destination_popularity,other_repeated,0.25,rate,nearest_known_destination_to_current_point,,0.11628165081000982,0.04882963463522127,0.20539936028526978,30,386
destination_popularity,other_repeated,0.25,rate,probabilistic_grid_pattern_retrieval,,0.47545568153972934,0.345130515149457,0.6053063579435862,30,386
destination_popularity,other_repeated,0.25,rate,tsmini,,0.4640602135260969,0.3636181520395395,0.5620735393324588,30,386
destination_popularity,other_repeated,0.25,difference,recurrent,current_position_only_personal_retrieval,-0.10951374616431213,-0.2754428922121617,0.05053451457607481,30,386
destination_popularity,other_repeated,0.25,difference,recurrent,geometric_retrieval,-0.24330066084902238,-0.3911331403872485,-0.09565587435085507,30,386
destination_popularity,other_repeated,0.25,difference,recurrent,last_observed_point,0.23818525985115693,0.09378514268925872,0.3785734241254863,30,386
destination_popularity,other_repeated,0.25,difference,recurrent,most_frequent_personal_destination,0.3544669106611668,0.24268793330793012,0.4724555906443774,30,386
destination_popularity,other_repeated,0.25,difference,recurrent,nearest_known_destination_to_current_point,0.23818525985115693,0.09378514268925872,0.3785734241254863,30,386
destination_popularity,other_repeated,0.25,difference,recurrent,probabilistic_grid_pattern_retrieval,-0.12098877087856254,-0.2394971352821896,-0.004473919133757542,30,386
destination_popularity,other_repeated,0.25,difference,recurrent,tsmini,-0.10959330286493012,-0.22546300792605142,0.007363054531253057,30,386
destination_popularity,other_repeated,0.25,difference,current_position_only_personal_retrieval,geometric_retrieval,-0.1337869146847102,-0.23455240929265853,-0.029546252759448197,30,386
destination_popularity,other_repeated,0.25,difference,current_position_only_personal_retrieval,last_observed_point,0.3476990060154691,0.20056693909954781,0.49464471787625564,30,386
destination_popularity,other_repeated,0.25,difference,current_position_only_personal_retrieval,most_frequent_personal_destination,0.46398065682547895,0.3514588053144639,0.5796889044947309,30,386
destination_popularity,other_repeated,0.25,difference,current_position_only_personal_retrieval,nearest_known_destination_to_current_point,0.3476990060154691,0.20056693909954781,0.49464471787625564,30,386
destination_popularity,other_repeated,0.25,difference,current_position_only_personal_retrieval,probabilistic_grid_pattern_retrieval,-0.011475024714250397,-0.14862341013839567,0.14035909844010055,30,386
destination_popularity,other_repeated,0.25,difference,current_position_only_personal_retrieval,tsmini,-7.955670061797823e-05,-0.11614259556868266,0.13356160198053582,30,386
destination_popularity,other_repeated,0.25,difference,geometric_retrieval,last_observed_point,0.4814859207001793,0.3450529635465297,0.613408477707111,30,386
destination_popularity,other_repeated,0.25,difference,geometric_retrieval,most_frequent_personal_destination,0.5977675715101891,0.4839424503636461,0.7062806302952163,30,386
destination_popularity,other_repeated,0.25,difference,geometric_retrieval,nearest_known_destination_to_current_point,0.4814859207001793,0.3450529635465297,0.613408477707111,30,386
destination_popularity,other_repeated,0.25,difference,geometric_retrieval,probabilistic_grid_pattern_retrieval,0.12231188997045983,-0.009287338274470605,0.2620135816321478,30,386
destination_popularity,other_repeated,0.25,difference,geometric_retrieval,tsmini,0.13370735798409228,0.05851656992245229,0.22391877137822633,30,386
destination_popularity,other_repeated,0.25,difference,last_observed_point,most_frequent_personal_destination,0.11628165081000982,0.04882963463522127,0.20539936028526978,30,386
destination_popularity,other_repeated,0.25,difference,last_observed_point,nearest_known_destination_to_current_point,0.0,0.0,0.0,30,386
destination_popularity,other_repeated,0.25,difference,last_observed_point,probabilistic_grid_pattern_retrieval,-0.3591740307297195,-0.5202849985632914,-0.18961683953124184,30,386
destination_popularity,other_repeated,0.25,difference,last_observed_point,tsmini,-0.3477785627160871,-0.4714116961002673,-0.21496720485899673,30,386
destination_popularity,other_repeated,0.25,difference,most_frequent_personal_destination,nearest_known_destination_to_current_point,-0.11628165081000982,-0.20539936028526978,-0.048829634635221275,30,386
destination_popularity,other_repeated,0.25,difference,most_frequent_personal_destination,probabilistic_grid_pattern_retrieval,-0.47545568153972934,-0.6053063579435863,-0.345130515149457,30,386
destination_popularity,other_repeated,0.25,difference,most_frequent_personal_destination,tsmini,-0.4640602135260969,-0.5620735393324588,-0.3636181520395396,30,386
destination_popularity,other_repeated,0.25,difference,nearest_known_destination_to_current_point,probabilistic_grid_pattern_retrieval,-0.3591740307297195,-0.5202849985632914,-0.18961683953124184,30,386
destination_popularity,other_repeated,0.25,difference,nearest_known_destination_to_current_point,tsmini,-0.3477785627160871,-0.4714116961002673,-0.21496720485899673,30,386
destination_popularity,other_repeated,0.25,difference,probabilistic_grid_pattern_retrieval,tsmini,0.011395468013632419,-0.09539015238574078,0.11122406552757401,30,386
destination_popularity,other_repeated,0.5,rate,recurrent,,0.4809470433009008,0.3621017529456547,0.5993423181470657,30,386
destination_popularity,other_repeated,0.5,rate,current_position_only_personal_retrieval,,0.4489012093702215,0.3264528135115572,0.5732783892276377,30,386
destination_popularity,other_repeated,0.5,rate,geometric_retrieval,,0.5507254207399591,0.431110870987909,0.6654403118667823,30,386
destination_popularity,other_repeated,0.5,rate,last_observed_point,,0.2162104891993781,0.13397925700507224,0.3071043237113009,30,386
destination_popularity,other_repeated,0.5,rate,most_frequent_personal_destination,,0.0,0.0,0.0,30,386
destination_popularity,other_repeated,0.5,rate,nearest_known_destination_to_current_point,,0.2162104891993781,0.13397925700507224,0.3071043237113009,30,386
destination_popularity,other_repeated,0.5,rate,probabilistic_grid_pattern_retrieval,,0.5398004797687749,0.4098764880198304,0.6668476705844834,30,386
destination_popularity,other_repeated,0.5,rate,tsmini,,0.5410714830278074,0.431061813804269,0.6463759665103415,30,386
destination_popularity,other_repeated,0.5,difference,recurrent,current_position_only_personal_retrieval,0.03204583393067929,-0.11387718567575497,0.1750964029718505,30,386
destination_popularity,other_repeated,0.5,difference,recurrent,geometric_retrieval,-0.06977837743905828,-0.18110226312269964,0.047735717728148906,30,386
destination_popularity,other_repeated,0.5,difference,recurrent,last_observed_point,0.26473655410152275,0.10451277858969672,0.420062105678434,30,386
destination_popularity,other_repeated,0.5,difference,recurrent,most_frequent_personal_destination,0.4809470433009008,0.3621017529456547,0.5993423181470657,30,386
destination_popularity,other_repeated,0.5,difference,recurrent,nearest_known_destination_to_current_point,0.26473655410152275,0.10451277858969672,0.420062105678434,30,386
destination_popularity,other_repeated,0.5,difference,recurrent,probabilistic_grid_pattern_retrieval,-0.05885343646787404,-0.17248186406990748,0.04950435170499901,30,386
destination_popularity,other_repeated,0.5,difference,recurrent,tsmini,-0.06012443972690661,-0.163771194415488,0.049728925168383245,30,386
destination_popularity,other_repeated,0.5,difference,current_position_only_personal_retrieval,geometric_retrieval,-0.10182421136973757,-0.22026454471395338,0.02241671223656523,30,386
destination_popularity,other_repeated,0.5,difference,current_position_only_personal_retrieval,last_observed_point,0.2326907201708434,0.07671873214168601,0.38734544571033513,30,386
destination_popularity,other_repeated,0.5,difference,current_position_only_personal_retrieval,most_frequent_personal_destination,0.4489012093702215,0.3264528135115572,0.5732783892276377,30,386
destination_popularity,other_repeated,0.5,difference,current_position_only_personal_retrieval,nearest_known_destination_to_current_point,0.2326907201708434,0.07671873214168601,0.38734544571033513,30,386
destination_popularity,other_repeated,0.5,difference,current_position_only_personal_retrieval,probabilistic_grid_pattern_retrieval,-0.0908992703985533,-0.2110578299695947,0.02257755223576032,30,386
destination_popularity,other_repeated,0.5,difference,current_position_only_personal_retrieval,tsmini,-0.09217027365758589,-0.20801976241262513,0.02031023428859911,30,386
destination_popularity,other_repeated,0.5,difference,geometric_retrieval,last_observed_point,0.334514931540581,0.2045504658385093,0.4671581033286596,30,386
destination_popularity,other_repeated,0.5,difference,geometric_retrieval,most_frequent_personal_destination,0.5507254207399591,0.431110870987909,0.6654403118667823,30,386
destination_popularity,other_repeated,0.5,difference,geometric_retrieval,nearest_known_destination_to_current_point,0.334514931540581,0.2045504658385093,0.4671581033286596,30,386
destination_popularity,other_repeated,0.5,difference,geometric_retrieval,probabilistic_grid_pattern_retrieval,0.01092494097118425,-0.11157636536760582,0.12366832141288649,30,386
destination_popularity,other_repeated,0.5,difference,geometric_retrieval,tsmini,0.009653937712151674,-0.04000087941505797,0.057612361363416326,30,386
destination_popularity,other_repeated,0.5,difference,last_observed_point,most_frequent_personal_destination,0.2162104891993781,0.13397925700507224,0.3071043237113009,30,386
destination_popularity,other_repeated,0.5,difference,last_observed_point,nearest_known_destination_to_current_point,0.0,0.0,0.0,30,386
destination_popularity,other_repeated,0.5,difference,last_observed_point,probabilistic_grid_pattern_retrieval,-0.32358999056939675,-0.4837586868010862,-0.15388822751322753,30,386
destination_popularity,other_repeated,0.5,difference,last_observed_point,tsmini,-0.32486099382842937,-0.45428421008635195,-0.19808877961073465,30,386
destination_popularity,other_repeated,0.5,difference,most_frequent_personal_destination,nearest_known_destination_to_current_point,-0.2162104891993781,-0.307104323711301,-0.13397925700507224,30,386
destination_popularity,other_repeated,0.5,difference,most_frequent_personal_destination,probabilistic_grid_pattern_retrieval,-0.5398004797687749,-0.6668476705844834,-0.40987648801983045,30,386
destination_popularity,other_repeated,0.5,difference,most_frequent_personal_destination,tsmini,-0.5410714830278074,-0.6463759665103416,-0.43106181380426906,30,386
destination_popularity,other_repeated,0.5,difference,nearest_known_destination_to_current_point,probabilistic_grid_pattern_retrieval,-0.32358999056939675,-0.4837586868010862,-0.15388822751322753,30,386
destination_popularity,other_repeated,0.5,difference,nearest_known_destination_to_current_point,tsmini,-0.32486099382842937,-0.45428421008635195,-0.19808877961073465,30,386
destination_popularity,other_repeated,0.5,difference,probabilistic_grid_pattern_retrieval,tsmini,-0.0012710032590325757,-0.09897805128647517,0.10147602834345963,30,386
destination_popularity,other_repeated,0.66,rate,recurrent,,0.5275877574860881,0.41726206563163093,0.6384736230314395,30,386
destination_popularity,other_repeated,0.66,rate,current_position_only_personal_retrieval,,0.6213218313287014,0.5034478216662921,0.7339350573942965,30,386
destination_popularity,other_repeated,0.66,rate,geometric_retrieval,,0.6361157262560719,0.514199764052905,0.7520156738065146,30,386
destination_popularity,other_repeated,0.66,rate,last_observed_point,,0.43935554282161077,0.3121183301652052,0.5731552050979002,30,386
destination_popularity,other_repeated,0.66,rate,most_frequent_personal_destination,,0.0,0.0,0.0,30,386
destination_popularity,other_repeated,0.66,rate,nearest_known_destination_to_current_point,,0.43935554282161077,0.3121183301652052,0.5731552050979002,30,386
destination_popularity,other_repeated,0.66,rate,probabilistic_grid_pattern_retrieval,,0.5636258111087312,0.4277112548103597,0.6950110112769559,30,386
destination_popularity,other_repeated,0.66,rate,tsmini,,0.6019361041031681,0.4951295748901568,0.7031521522760654,30,386
destination_popularity,other_repeated,0.66,difference,recurrent,current_position_only_personal_retrieval,-0.0937340738426133,-0.20154371724024078,0.015793226459530813,30,386
destination_popularity,other_repeated,0.66,difference,recurrent,geometric_retrieval,-0.10852796876998393,-0.2222395653706316,0.010098718944099172,30,386
destination_popularity,other_repeated,0.66,difference,recurrent,last_observed_point,0.08823221466447734,-0.09203234743878141,0.2662997936372614,30,386
destination_popularity,other_repeated,0.66,difference,recurrent,most_frequent_personal_destination,0.5275877574860881,0.41726206563163093,0.6384736230314395,30,386
destination_popularity,other_repeated,0.66,difference,recurrent,nearest_known_destination_to_current_point,0.08823221466447734,-0.09203234743878141,0.2662997936372614,30,386
destination_popularity,other_repeated,0.66,difference,recurrent,probabilistic_grid_pattern_retrieval,-0.0360380536226431,-0.13361919932333957,0.06627320527405245,30,386
destination_popularity,other_repeated,0.66,difference,recurrent,tsmini,-0.07434834661708002,-0.18296147062567283,0.036518752208705985,30,386
destination_popularity,other_repeated,0.66,difference,current_position_only_personal_retrieval,geometric_retrieval,-0.014793894927370634,-0.14053935628168374,0.11254297926900224,30,386
destination_popularity,other_repeated,0.66,difference,current_position_only_personal_retrieval,last_observed_point,0.18196628850709065,0.007155782463487023,0.34896184675032965,30,386
destination_popularity,other_repeated,0.66,difference,current_position_only_personal_retrieval,most_frequent_personal_destination,0.6213218313287014,0.5034478216662921,0.7339350573942965,30,386
destination_popularity,other_repeated,0.66,difference,current_position_only_personal_retrieval,nearest_known_destination_to_current_point,0.18196628850709065,0.007155782463487023,0.34896184675032965,30,386
destination_popularity,other_repeated,0.66,difference,current_position_only_personal_retrieval,probabilistic_grid_pattern_retrieval,0.057696020219970195,-0.06591458549886457,0.19271826209454077,30,386
destination_popularity,other_repeated,0.66,difference,current_position_only_personal_retrieval,tsmini,0.01938572722553328,-0.09260815203315208,0.13869399180612402,30,386
destination_popularity,other_repeated,0.66,difference,geometric_retrieval,last_observed_point,0.19676018343446125,0.028824943776030756,0.35687331296154823,30,386
destination_popularity,other_repeated,0.66,difference,geometric_retrieval,most_frequent_personal_destination,0.6361157262560719,0.514199764052905,0.7520156738065146,30,386
destination_popularity,other_repeated,0.66,difference,geometric_retrieval,nearest_known_destination_to_current_point,0.19676018343446125,0.028824943776030756,0.35687331296154823,30,386
destination_popularity,other_repeated,0.66,difference,geometric_retrieval,probabilistic_grid_pattern_retrieval,0.07248991514734084,-0.0384429789493329,0.1965461210000452,30,386
destination_popularity,other_repeated,0.66,difference,geometric_retrieval,tsmini,0.03417962215290391,-0.009245005510438655,0.07951125942294428,30,386
destination_popularity,other_repeated,0.66,difference,last_observed_point,most_frequent_personal_destination,0.43935554282161077,0.3121183301652052,0.5731552050979002,30,386
destination_popularity,other_repeated,0.66,difference,last_observed_point,nearest_known_destination_to_current_point,0.0,0.0,0.0,30,386
destination_popularity,other_repeated,0.66,difference,last_observed_point,probabilistic_grid_pattern_retrieval,-0.12427026828712044,-0.3333451762786801,0.09668739813604753,30,386
destination_popularity,other_repeated,0.66,difference,last_observed_point,tsmini,-0.16258056128155735,-0.3242492089985299,0.005207066961822405,30,386
destination_popularity,other_repeated,0.66,difference,most_frequent_personal_destination,nearest_known_destination_to_current_point,-0.43935554282161077,-0.5731552050979002,-0.3121183301652053,30,386
destination_popularity,other_repeated,0.66,difference,most_frequent_personal_destination,probabilistic_grid_pattern_retrieval,-0.5636258111087312,-0.695011011276956,-0.42771125481035976,30,386
destination_popularity,other_repeated,0.66,difference,most_frequent_personal_destination,tsmini,-0.6019361041031681,-0.7031521522760654,-0.4951295748901568,30,386
destination_popularity,other_repeated,0.66,difference,nearest_known_destination_to_current_point,probabilistic_grid_pattern_retrieval,-0.12427026828712044,-0.3333451762786801,0.09668739813604753,30,386
destination_popularity,other_repeated,0.66,difference,nearest_known_destination_to_current_point,tsmini,-0.16258056128155735,-0.3242492089985299,0.005207066961822405,30,386
destination_popularity,other_repeated,0.66,difference,probabilistic_grid_pattern_retrieval,tsmini,-0.03831029299443692,-0.1445100375319124,0.05897123426238672,30,386
destination_popularity,other_repeated,0.75,rate,recurrent,,0.5203065461376255,0.40443343888279953,0.6341880474893582,30,386
destination_popularity,other_repeated,0.75,rate,current_position_only_personal_retrieval,,0.6789487703510731,0.5606651473703903,0.7890108345967523,30,386
destination_popularity,other_repeated,0.75,rate,geometric_retrieval,,0.6819205889037669,0.569956008696298,0.7857071001914752,30,386
destination_popularity,other_repeated,0.75,rate,last_observed_point,,0.5351683728763245,0.40047974037572026,0.6696769685229166,30,386
destination_popularity,other_repeated,0.75,rate,most_frequent_personal_destination,,0.0,0.0,0.0,30,386
destination_popularity,other_repeated,0.75,rate,nearest_known_destination_to_current_point,,0.5351683728763245,0.40047974037572026,0.6696769685229166,30,386
destination_popularity,other_repeated,0.75,rate,probabilistic_grid_pattern_retrieval,,0.6123391559717043,0.4800874667523085,0.7364927219770968,30,386
destination_popularity,other_repeated,0.75,rate,tsmini,,0.647055509283321,0.5472754484243614,0.7422318222281058,30,386
destination_popularity,other_repeated,0.75,difference,recurrent,current_position_only_personal_retrieval,-0.15864222421344756,-0.2894428259231889,-0.020954594801038284,30,386
destination_popularity,other_repeated,0.75,difference,recurrent,geometric_retrieval,-0.16161404276614144,-0.27607371443471984,-0.04426131054048267,30,386
destination_popularity,other_repeated,0.75,difference,recurrent,last_observed_point,-0.014861826738698904,-0.17704378515506242,0.14754153369098216,30,386
destination_popularity,other_repeated,0.75,difference,recurrent,most_frequent_personal_destination,0.5203065461376255,0.40443343888279953,0.6341880474893582,30,386
destination_popularity,other_repeated,0.75,difference,recurrent,nearest_known_destination_to_current_point,-0.014861826738698904,-0.17704378515506242,0.14754153369098216,30,386
destination_popularity,other_repeated,0.75,difference,recurrent,probabilistic_grid_pattern_retrieval,-0.09203260983407872,-0.18130765629298246,4.7040760284046776e-05,30,386
destination_popularity,other_repeated,0.75,difference,recurrent,tsmini,-0.1267489631456956,-0.22750732970230242,-0.026224972188758994,30,386
destination_popularity,other_repeated,0.75,difference,current_position_only_personal_retrieval,geometric_retrieval,-0.002971818552693864,-0.110185832305837,0.09292178195578941,30,386
destination_popularity,other_repeated,0.75,difference,current_position_only_personal_retrieval,last_observed_point,0.1437803974747487,-0.023428702519655308,0.29692140113811305,30,386
destination_popularity,other_repeated,0.75,difference,current_position_only_personal_retrieval,most_frequent_personal_destination,0.6789487703510731,0.5606651473703903,0.7890108345967523,30,386
destination_popularity,other_repeated,0.75,difference,current_position_only_personal_retrieval,nearest_known_destination_to_current_point,0.1437803974747487,-0.023428702519655308,0.29692140113811305,30,386
destination_popularity,other_repeated,0.75,difference,current_position_only_personal_retrieval,probabilistic_grid_pattern_retrieval,0.06660961437936887,-0.07315964427729145,0.2108762224561456,30,386
destination_popularity,other_repeated,0.75,difference,current_position_only_personal_retrieval,tsmini,0.03189326106775202,-0.0685871501828662,0.12699907258662083,30,386
destination_popularity,other_repeated,0.75,difference,geometric_retrieval,last_observed_point,0.14675221602744254,-0.01227302114977944,0.2971532845854296,30,386
destination_popularity,other_repeated,0.75,difference,geometric_retrieval,most_frequent_personal_destination,0.6819205889037669,0.569956008696298,0.7857071001914752,30,386
destination_popularity,other_repeated,0.75,difference,geometric_retrieval,nearest_known_destination_to_current_point,0.14675221602744254,-0.01227302114977944,0.2971532845854296,30,386
destination_popularity,other_repeated,0.75,difference,geometric_retrieval,probabilistic_grid_pattern_retrieval,0.06958143293206275,-0.06079340481822108,0.2083977725942239,30,386
destination_popularity,other_repeated,0.75,difference,geometric_retrieval,tsmini,0.03486507962044588,-0.012292694310165782,0.08456970552092832,30,386
destination_popularity,other_repeated,0.75,difference,last_observed_point,most_frequent_personal_destination,0.5351683728763245,0.40047974037572026,0.6696769685229166,30,386
destination_popularity,other_repeated,0.75,difference,last_observed_point,nearest_known_destination_to_current_point,0.0,0.0,0.0,30,386
destination_popularity,other_repeated,0.75,difference,last_observed_point,probabilistic_grid_pattern_retrieval,-0.07717078309537981,-0.25925554143716706,0.1189348678371217,30,386
destination_popularity,other_repeated,0.75,difference,last_observed_point,tsmini,-0.11188713640699666,-0.25574084512804135,0.03584256030804959,30,386
destination_popularity,other_repeated,0.75,difference,most_frequent_personal_destination,nearest_known_destination_to_current_point,-0.5351683728763245,-0.6696769685229166,-0.40047974037572026,30,386
destination_popularity,other_repeated,0.75,difference,most_frequent_personal_destination,probabilistic_grid_pattern_retrieval,-0.6123391559717043,-0.7364927219770969,-0.4800874667523085,30,386
destination_popularity,other_repeated,0.75,difference,most_frequent_personal_destination,tsmini,-0.647055509283321,-0.7422318222281058,-0.5472754484243614,30,386
destination_popularity,other_repeated,0.75,difference,nearest_known_destination_to_current_point,probabilistic_grid_pattern_retrieval,-0.07717078309537981,-0.25925554143716706,0.1189348678371217,30,386
destination_popularity,other_repeated,0.75,difference,nearest_known_destination_to_current_point,tsmini,-0.11188713640699666,-0.25574084512804135,0.03584256030804959,30,386
destination_popularity,other_repeated,0.75,difference,probabilistic_grid_pattern_retrieval,tsmini,-0.03471635331161685,-0.1569756433443532,0.07584334097630129,30,386
destination_popularity,outside_training_r90,0.25,rate,recurrent,,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,rate,current_position_only_personal_retrieval,,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,rate,geometric_retrieval,,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,rate,last_observed_point,,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,rate,most_frequent_personal_destination,,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,rate,nearest_known_destination_to_current_point,,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,rate,probabilistic_grid_pattern_retrieval,,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,rate,tsmini,,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,difference,recurrent,current_position_only_personal_retrieval,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,difference,recurrent,geometric_retrieval,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,difference,recurrent,last_observed_point,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,difference,recurrent,most_frequent_personal_destination,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,difference,recurrent,nearest_known_destination_to_current_point,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,difference,recurrent,probabilistic_grid_pattern_retrieval,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,difference,recurrent,tsmini,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,difference,current_position_only_personal_retrieval,geometric_retrieval,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,difference,current_position_only_personal_retrieval,last_observed_point,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,difference,current_position_only_personal_retrieval,most_frequent_personal_destination,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,difference,current_position_only_personal_retrieval,nearest_known_destination_to_current_point,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,difference,current_position_only_personal_retrieval,probabilistic_grid_pattern_retrieval,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,difference,current_position_only_personal_retrieval,tsmini,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,difference,geometric_retrieval,last_observed_point,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,difference,geometric_retrieval,most_frequent_personal_destination,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,difference,geometric_retrieval,nearest_known_destination_to_current_point,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,difference,geometric_retrieval,probabilistic_grid_pattern_retrieval,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,difference,geometric_retrieval,tsmini,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,difference,last_observed_point,most_frequent_personal_destination,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,difference,last_observed_point,nearest_known_destination_to_current_point,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,difference,last_observed_point,probabilistic_grid_pattern_retrieval,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,difference,last_observed_point,tsmini,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,difference,most_frequent_personal_destination,nearest_known_destination_to_current_point,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,difference,most_frequent_personal_destination,probabilistic_grid_pattern_retrieval,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,difference,most_frequent_personal_destination,tsmini,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,difference,nearest_known_destination_to_current_point,probabilistic_grid_pattern_retrieval,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,difference,nearest_known_destination_to_current_point,tsmini,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.25,difference,probabilistic_grid_pattern_retrieval,tsmini,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.5,rate,recurrent,,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.5,rate,current_position_only_personal_retrieval,,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.5,rate,geometric_retrieval,,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.5,rate,last_observed_point,,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.5,rate,most_frequent_personal_destination,,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.5,rate,nearest_known_destination_to_current_point,,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.5,rate,probabilistic_grid_pattern_retrieval,,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.5,rate,tsmini,,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.5,difference,recurrent,current_position_only_personal_retrieval,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.5,difference,recurrent,geometric_retrieval,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.5,difference,recurrent,last_observed_point,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.5,difference,recurrent,most_frequent_personal_destination,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.5,difference,recurrent,nearest_known_destination_to_current_point,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.5,difference,recurrent,probabilistic_grid_pattern_retrieval,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.5,difference,recurrent,tsmini,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.5,difference,current_position_only_personal_retrieval,geometric_retrieval,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.5,difference,current_position_only_personal_retrieval,last_observed_point,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.5,difference,current_position_only_personal_retrieval,most_frequent_personal_destination,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.5,difference,current_position_only_personal_retrieval,nearest_known_destination_to_current_point,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.5,difference,current_position_only_personal_retrieval,probabilistic_grid_pattern_retrieval,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.5,difference,current_position_only_personal_retrieval,tsmini,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.5,difference,geometric_retrieval,last_observed_point,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.5,difference,geometric_retrieval,most_frequent_personal_destination,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.5,difference,geometric_retrieval,nearest_known_destination_to_current_point,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.5,difference,geometric_retrieval,probabilistic_grid_pattern_retrieval,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.5,difference,geometric_retrieval,tsmini,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.5,difference,last_observed_point,most_frequent_personal_destination,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.5,difference,last_observed_point,nearest_known_destination_to_current_point,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.5,difference,last_observed_point,probabilistic_grid_pattern_retrieval,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.5,difference,last_observed_point,tsmini,0.0,0.0,0.0,37,578
destination_popularity,outside_training_r90,0.5,difference,most_frequent_personal_destination,nearest_known_destination_to_current_point,0.0,0.0,0.0,37,578
